word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
depth,depth,depth,,depth,depth,base,depth,,,ancient_ruins_memory,,"the quality of being deep or profound, often in a positive way",,deep;profound;positive,shallow;superficial,,11,11,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,depth:11,10.4849,0.9,False,
remornia,remornia,remornia,,remornia,remornia,base,remornia,,,ancient_ruins_memory,,a place or location associated with the past or history,,place;location;site,non-Remornian;modern;unconnected,,9,8,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,remornia:9,10.3026,0.7,True,low_confidence
shaladrassil,shaladrassil,shaladrassil,,shaladrassil,shaladrassil,base,shaladrassil,,,ancient_ruins_memory,,"a place or object that is associated with a particular event, person, or memory",,place;object;memory,,,8,6,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,shaladrassil:8,10.1972,1.0,False,
gurubashi,gurubashi,gurubashi,,gurubashi,gurubashi,base,gurubashi,,,ancient_ruins_memory,,"a place or object that is associated with a particular event, person, or memory",,place;object;memory,,,65,62,3,ItemSparse;JournalEncounter;JournalEncounterSection,gurubashi:65,10.1897,1.0,False,
specimen,specimen,specimen,,specimen,specimen,base,specimen,,,ancient_ruins_memory,,"a sample or example of something, often used for study or reference",,sample;example;study,,,63,63,3,BroadcastText;ItemSparse;JournalEncounter,specimen:63,10.1589,1.0,False,
lore,lore,lore,,lore,lore,base,lore,,,ancient_ruins_memory,,knowledge or stories about a particular subject,,knowledge;stories,,,7,7,4,ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,lore:7,10.0794,0.9,False,
reliquary,reliquary,reliquary,,reliquary,reliquary,base,reliquary,,,ancient_ruins_memory,,a place where valuable or sacred things are kept,,place;valuable;sacred,,,7,7,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,reliquary:7,10.0794,0.8,False,
intricate,intricate,intricate,,intricate,intricate,base,intricate,,,ancient_ruins_memory,,having many complex or interconnected parts,,complex;interconnected;ornate,simple;plain,,45,45,3,BroadcastText;ItemSparse;JournalEncounter,intricate:45,9.8286,0.9,False,
amethyst,amethyst,amethyst,,amethyst,amethyst,base,amethyst,,,ancient_ruins_memory,,a type of purple gemstone,,gem;stone;jewel,,,39,37,3,ItemNameDescription;ItemSparse;JournalEncounterSection,amethyst:39,9.6889,0.7,True,low_confidence
rocks,rock,rocks,,rock,rock,inflected_form,rocks,,,ancient_ruins_memory,,solid masses of mineral material,,stones;pebbles;boulders,,,39,37,3,BroadcastText;ItemSparse;JournalEncounterSection,rocks:39,9.6889,0.7,True,low_confidence
everlasting,everlast,everlasting,,everlast,everlast,inflected_form,everlasting,,,ancient_ruins_memory,,lasting or existing forever,,eternal;immortal,temporary;transitory,,4,4,4,ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,everlasting:4,9.6094,0.9,False,
brittle,brittle,brittle,,brittle,brittle,base,brittle,,,ancient_ruins_memory,,fragile or prone to breaking,,fragile;delicate;breakable,,,32,32,3,ItemSparse;JournalEncounter;JournalEncounterSection,brittle:32,9.4965,0.8,False,
origin,origin,origin,,origin,origin,base,origin,,,ancient_ruins_memory,,the place or time where something comes from in WoW lore,,threading;idol,,,29,29,3,ItemSparse;JournalEncounter;JournalEncounterSection,origin:29,9.4012,0.9,False,
pattern,pattern,pattern,,pattern,pattern,base,pattern,,,ancient_ruins_memory,,a repeated design or sequence in WoW lore,,elements;ruin,,,29,29,3,ItemSparse;JournalEncounter;JournalEncounterSection,pattern:29,9.4012,0.9,False,
spire,spire,spire,,spire,spire,base,spire,,,ancient_ruins_memory,,"a tall, narrow tower or structure",,,,,28,25,3,ItemSparse;JournalEncounter;JournalEncounterSection,spire:28,9.3673,0.9,False,
protoform,protoform,protoform,,protoform,protoform,base,protoform,,,ancient_ruins_memory,,an early or primitive form of something,,primitive;early;ancestral,advanced;sophisticated;refined,,27,25,3,ItemNameDescription;ItemSparse;JournalEncounterSection,protoform:27,9.3322,0.8,False,
pristine,pristine,pristine,,pristine,pristine,base,pristine,,,ancient_ruins_memory,,a state of being untouched or unspoiled,,untouched;unspoiled;pure,polluted;tainted,,25,25,3,ItemNameDescription;ItemSparse;JournalEncounter,pristine:25,9.2581,0.1,True,low_confidence
centuries,century,centuries,,century,century,inflected_form,centuries,,,ancient_ruins_memory,,a period of 100 years,,era;age;epoch,,,24,24,3,BroadcastText;ItemSparse;JournalEncounter,centuries:24,9.2189,1.0,False,
epoch,epoch,epoch,,epoch,epoch,base,epoch,,,ancient_ruins_memory,,a period of time marked by significant events or developments,,era;age;period,,,24,24,3,ItemSparse;JournalEncounter;JournalEncounterSection,epoch:24,9.2189,1.0,False,
holes,hole,holes,,hole,hole,inflected_form,holes,,,ancient_ruins_memory,,empty spaces or gaps in a surface or object,,gaps;spaces;voids,,,24,24,3,ItemSparse;JournalEncounter;JournalEncounterSection,holes:24,9.2189,1.0,False,
alzzin,alzzin,alzzin,,alzzin,alzzin,base,alzzin,,,ancient_ruins_memory,,"a person or thing from the past, often forgotten or unknown",,antiquity;remnant;relic,modern;contemporary;present,,23,19,3,ItemSparse;JournalEncounter;JournalEncounterSection,alzzin:23,9.1781,0.8,False,
amalgamation,amalgamation,amalgamation,,amalgamation,amalgamation,base,amalgamation,,,ancient_ruins_memory,,a mixture or combination of different things,,mixture;combination;things,separation;division,,20,18,3,ItemSparse;JournalEncounter;JournalEncounterSection,amalgamation:20,9.0445,0.7,True,low_confidence
origins,origin,origins,,origin,origin,inflected_form,origins,,,ancient_ruins_memory,,the beginning or source of something,,beginning;source;something,end;finish,,20,20,3,BroadcastText;ItemSparse;JournalEncounter,origins:20,9.0445,0.8,False,
thaurissan,thaurissan,thaurissan,,thaurissan,thaurissan,base,thaurissan,,,ancient_ruins_memory,,"relating to or characteristic of the Thaurissan clan, a fantasy group",,Thaurissan;fantasy;group,human;normal,,20,17,3,ItemSparse;JournalEncounter;JournalEncounterSection,thaurissan:20,9.0445,0.7,True,low_confidence
period,period,period,,period,period,base,period,,,ancient_ruins_memory,,a length of time or a stage in a process,,time;era,instantaneous;momentary,,19,18,3,ItemSparse;JournalEncounter;JournalEncounterSection,period:19,8.9957,0.8,False,
residual,residual,residual,,residual,residual,base,residual,,,ancient_ruins_memory,,remaining or left behind after something has been removed or destroyed,,remaining;left;abandoned,,,16,15,3,ItemSparse;JournalEncounter;JournalEncounterSection,residual:16,8.8332,0.8,False,
rubble,rubble,rubble,,rubble,rubble,base,rubble,,,ancient_ruins_memory,,broken or shattered remains of something,,remains;debris;wreckage,,,16,16,3,ItemSparse;JournalEncounter;JournalEncounterSection,rubble:16,8.8332,0.9,False,
pages,page,pages,,page,page,inflected_form,pages,,,ancient_ruins_memory,,a sheet of paper or a section of a book,,paper;book;section,blank;empty,,124,120,2,BroadcastText;ItemSparse,pages:124,8.8283,0.8,False,
mold,mold,mold,,mold,mold,base,mold,,,ancient_ruins_memory,,"a shape or form, possibly related to ancient ruins or forgotten places",,shape;form;pattern,,,15,15,3,ItemSparse;JournalEncounter;JournalEncounterSection,mold:15,8.7726,0.3,True,low_confidence
archaedas,archaeda,archaedas,,archaeda,archaeda,inflected_form,archaedas,,,ancient_ruins_memory,,a reference to a character or entity in the World of Warcraft universe,,character;entity;being,non-entity;non-being;nothingness,,14,13,3,BroadcastText;JournalEncounter;JournalEncounterSection,archaedas:14,8.7081,0.5,True,low_confidence
gnomeregan,gnomeregan,gnomeregan,,gnomeregan,gnomeregan,base,gnomeregan,,,ancient_ruins_memory,,"a city or place of ancient ruins, often associated with gnomes",,city;ruins,modern,,14,10,3,ItemSparse;JournalEncounter;JournalEncounterSection,gnomeregan:14,8.7081,0.9,False,
incomplete,incomplete,incomplete,,incomplete,incomplete,base,incomplete,,,ancient_ruins_memory,,not fully developed or finished,,developed;finished,,,14,14,3,BroadcastText;ItemSparse;JournalEncounter,incomplete:14,8.7081,0.8,False,
isiset,isiset,isiset,,isiset,isiset,base,isiset,,,ancient_ruins_memory,,a lost priesthood or a construct of magic,,,,,13,11,3,ItemSparse;JournalEncounter;JournalEncounterSection,isiset:13,8.6391,0.5,True,low_confidence
mysteries,mystery,mysteries,,mystery,mystery,inflected_form,mysteries,,,ancient_ruins_memory,,things that are not understood or explained,,,,,13,13,3,BroadcastText;ItemSparse;JournalEncounter,mysteries:13,8.6391,0.5,True,low_confidence
prophecy,prophecy,prophecy,,prophecy,prophecy,base,prophecy,,,ancient_ruins_memory,,a prediction or forecast of the future,,,,,13,13,3,BroadcastText;ItemSparse;JournalEncounter,prophecy:13,8.6391,0.5,True,low_confidence
gnarlroot,gnarlroot,gnarlroot,,gnarlroot,gnarlroot,base,gnarlroot,,,ancient_ruins_memory,,"a type of twisted, gnarled tree root",,tree;root;branch,straight;smooth;unblemished,,12,9,3,ItemSparse;JournalEncounter;JournalEncounterSection,gnarlroot:12,8.5649,0.7,True,low_confidence
thermaplugg,thermaplugg,thermaplugg,,thermaplugg,thermaplugg,base,thermaplugg,,,ancient_ruins_memory,,a person or entity from the game's lore,,person;entity;lore,non-person;object;animal,,12,10,3,ItemSparse;JournalEncounter;JournalEncounterSection,thermaplugg:12,8.5649,0.7,True,low_confidence
laid,laid,laid,,laid,laid,base,laid,,,ancient_ruins_memory,,placed or set down,,placement;setting;positioning,removed;taken away,,11,11,3,BroadcastText;ItemSparse;JournalEncounter,laid:11,8.4849,0.7,True,low_confidence
mirrors,mirror,mirrors,,mirror,mirror,inflected_form,mirrors,,,ancient_ruins_memory,,reflective surfaces or objects,,reflection;surface;object,non-reflective;opaque,,11,10,3,ItemSparse;JournalEncounter;JournalEncounterSection,mirrors:11,8.4849,0.0,True,low_confidence
splinter,splinter,splinter,,splinter,splinter,base,splinter,,,ancient_ruins_memory,,a small piece of wood or other material that has broken off from a larger object,,piece;fragment,whole;intact,,11,10,3,ItemSparse;JournalEncounter;JournalEncounterSection,splinter:11,8.4849,0.8,False,
inky,inky,inky,,inky,inky,base,inky,,,ancient_ruins_memory,,"having a dark or black color, often resembling ink",,dark;black;ink,light;white,,10,10,3,ItemSparse;JournalEncounter;JournalEncounterSection,inky:10,8.3979,0.7,True,low_confidence
maze,maze,maze,,maze,maze,base,maze,,,ancient_ruins_memory,,a complex and confusing place or situation,,labyrinth;confusion;disorientation,clearness;clarity,,10,8,3,ItemSparse;JournalEncounter;JournalEncounterSection,maze:10,8.3979,0.7,True,low_confidence
monumental,monumental,monumental,,monumental,monumental,base,monumental,,,ancient_ruins_memory,,very large or impressive in size or scale,,large;impressive;grand,small;unimpressive,,10,10,3,BroadcastText;ItemSparse;JournalEncounter,monumental:10,8.3979,0.9,False,
resonant,resonant,resonant,,resonant,resonant,base,resonant,,,ancient_ruins_memory,,"having a clear and distinct sound or vibration, often in a way that is pleasing or harmonious",,sound;vibration;harmony,discordant;unpleasant,,10,10,3,ItemSparse;JournalEncounter;JournalEncounterSection,resonant:10,8.3979,0.8,False,
fungi,fungi,fungi,,fungi,fungi,base,fungi,,,ancient_ruins_memory,,a type of organism that grows in damp or decaying environments,,organism;environment,,,9,8,3,ItemSparse;JournalEncounter;JournalEncounterSection,fungi:9,8.3026,1.0,False,
runestone,runestone,runestone,,runestone,runestone,base,runestone,,,ancient_ruins_memory,,a stone with inscriptions or markings that tell a story or convey information,,stone;inscription,,,9,9,3,BroadcastText;ItemSparse;JournalEncounterSection,runestone:9,8.3026,0.9,False,
traces,trace,traces,,trace,trace,inflected_form,traces,,,ancient_ruins_memory,,remnants or signs of something that has passed away,,remnants;signs;indications,,,9,9,3,ItemSparse;JournalEncounter;JournalEncounterSection,traces:9,8.3026,0.9,False,
unseeming,unseem,unseeming,,unseem,unseem,inflected_form,unseeming,,,ancient_ruins_memory,,not seeming or appearing to be what it is,,seem;appear;deception,,,9,8,3,ItemSparse;JournalEncounter;JournalEncounterSection,unseeming:9,8.3026,0.7,True,low_confidence
wreckage,wreckage,wreckage,,wreckage,wreckage,base,wreckage,,,ancient_ruins_memory,,the remains or debris of something that has been destroyed,,remains;debris;ruin,,,9,9,3,BroadcastText;ItemSparse;JournalEncounterSection,wreckage:9,8.3026,0.9,False,
excavation,excavation,excavation,,excavation,excavation,base,excavation,,,ancient_ruins_memory,,process of digging or uncovering something,,digging;uncovering;discovery,buried;hidden,,8,8,3,BroadcastText;ItemSparse;JournalEncounter,excavation:8,8.1972,0.8,False,
stonevault,stonevault,stonevault,,stonevault,stonevault,base,stonevault,,,ancient_ruins_memory,,a vault or a chamber made of stone,,vault;chamber;cavern,,,8,8,3,BroadcastText;JournalEncounter;JournalEncounterSection,stonevault:8,8.1972,1.0,False,
unravel,unravel,unravel,,unravel,unravel,base,unravel,,,ancient_ruins_memory,,to come apart or fall to pieces,,apart;pieces;fall,,,8,8,3,ItemSparse;JournalEncounter;JournalEncounterSection,unravel:8,8.1972,0.9,False,
residue,residue,residue,,residue,residue,base,residue,,,ancient_ruins_memory,,the remaining part of something after it has been used or destroyed,,remaining;used;destroyed,,,63,54,2,ItemSparse;JournalEncounterSection,residue:63,8.1589,0.8,False,
teldrassil,teldrassil,teldrassil,,teldrassil,teldrassil,base,teldrassil,,,ancient_ruins_memory,,a sacred and ancient tree in the night elf kingdom,,tree;forest;woodland,desert;wasteland;barren,,7,7,3,BroadcastText;ItemSparse;JournalEncounterSection,teldrassil:7,8.0794,0.8,False,
unearthed,unearth,unearthed,,unearth,unearth,inflected_form,unearthed,,,ancient_ruins_memory,,to discover or reveal something that was previously hidden or unknown,,discovered;found;revealed,hidden;concealed;obscured,,7,7,3,BroadcastText;ItemSparse;JournalEncounter,unearthed:7,8.0794,0.8,False,
seep,seep,seep,,seep,seep,base,seep,,,ancient_ruins_memory,,to flow or leak slowly,,flow;leak;trickle,,,6,6,3,ItemSparse;JournalEncounter;JournalEncounterSection,seep:6,7.9459,0.5,True,low_confidence
architecture,architecture,architecture,,architecture,architecture,base,architecture,,,ancient_ruins_memory,,"the art or science of designing and building structures, especially buildings or monuments",,design;build;structures,,,5,5,3,BroadcastText;ItemSparse;JournalEncounter,architecture:5,7.7918,1.0,False,
existed,exist,existed,,exist,exist,inflected_form,existed,,,ancient_ruins_memory,,"past tense of 'exist', meaning to have been in existence",,was;were;been,did not exist;never existed;non-existent,,5,5,3,BroadcastText;ItemSparse;JournalEncounter,existed:5,7.7918,0.7,True,low_confidence
lattices,lattice,lattices,,lattice,lattice,inflected_form,lattices,,,ancient_ruins_memory,,"a pattern of interlocking lines or shapes, especially in architecture or design",,pattern;design;architecture,chaos;disorder;confusion,,5,4,3,BroadcastText;ItemSparse;JournalEncounterSection,lattices:5,7.7918,0.9,False,
perpetual,perpetual,perpetual,,perpetual,perpetual,base,perpetual,,,ancient_ruins_memory,,"lasting or existing forever, or continuing indefinitely",,endless;eternal;infinite,temporary;transitory;ephemeral,,5,5,3,ItemNameDescription;ItemSparse;JournalEncounter,perpetual:5,7.7918,0.9,False,
layer,layer,layer,,layer,layer,base,layer,,,ancient_ruins_memory,,"a level or stratum of something, such as rock or soil",,level;stratum;bedrock,,,37,33,2,ItemSparse;JournalEncounterSection,layer:37,7.6376,0.8,False,
coral,coral,coral,,coral,coral,base,coral,,,ancient_ruins_memory,,"a type of marine invertebrate, often used to describe a colorful or decorative object",,colorful;decorative;ornate,,,36,35,2,ItemSparse;JournalEncounterSection,coral:36,7.6109,0.7,True,low_confidence
igneous,igneou,igneous,,igneou,igneou,inflected_form,igneous,,,ancient_ruins_memory,,formed from molten rock or magma,,volcanic;magmatic;rocky,sedimentary;metamorphic,,4,4,3,ItemSparse;JournalEncounter;JournalEncounterSection,igneous:4,7.6094,0.9,False,
