word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
empower,empower,empower,,empower,empower,lemma_group,empowered;empower;empowering;empowers,empowered;empowering;empowers,,light_holy;magic_artifacts_runes,,given or having power or authority,,ability;abled;augment;bolstering;enable;enabled;enabling;power;strengthen;strengthening,debilitating;weakening,,348,336,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,empowered:173;empower:88;empowering:49;empowers:38,45.1591,0.6,True,low_confidence
second,second,second,,second,second,lemma_group,seconds,seconds,,time,,a unit of time,,day;hour;minute,,,347,322,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,seconds:347,13.8522,0.6,True,low_confidence
cook,cook,cook,,cook,cook,lemma_group,cook;cooking,cooking,,trade_crafting,,the process of preparing food for eating,,food;make;preparation;prepare,,,346,345,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,cook:286;cooking:60,12.1109,0.5,True,low_confidence
knock,knock,knock,,knock,knock,lemma_group,knocking;knocks;knock;knocked,knocking;knocks;knocked,,travel_places;war_conflict,,to hit or strike something with a forceful blow,,attention;forceful;hit;hitting;loud;repeated;sound;strike,,,345,344,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,knocking:138;knocks:113;knock:60;knocked:34,12.1109,0.8,False,
order,order,order,,order,order,lemma_group,order;orders;ordered,orders;ordered,,law_oath_crime;titan_order_machinery;war_conflict,,given instructions or commands to do something,,command;commands;direction;directive;directives;instruction;instructions,defiance;disobedience;rebellion,,343,325,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,order:225;orders:103;ordered:15,38.7726,0.8,False,
elemental,elemental,elemental,,elemental,elemental,lemma_group,elemental;elementals,elementals,,elements_primalists,,"relating to the fundamental building blocks of the universe, such as earth, air, fire, or water",,basic;elements;fundamental;nature;primary,,,337,317,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,elemental:255;elementals:82,15.5452,0.1,True,low_confidence
against,against,against,,against,against,lemma_group,against,,,war_conflict,,in opposition to something or someone,,counter;oppose;resist,,,336,331,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,against:336,13.8201,0.9,False,
current,current,current,,current,current,lemma_group,current;currents,currents,,nature_druid_emerald;travel_places,,existing or happening at the present time,,air;flow;now;present;recent;water,,,335,330,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,current:322;currents:13,13.7777,0.3,True,low_confidence
isle,isle,isle,,isle,isle,lemma_group,isles;isle,isles,,travel_places,,a small island or piece of land surrounded by water,,group;harbor;island;shore,,,335,330,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,isles:291;isle:44,41.8067,0.7,True,low_confidence
last,last,last,,last,last,lemma_group,last;lasts,lasts,,trade_crafting;war_conflict,,happening or done at the end of a period of time,,continues;end;endures;final;persists,,,335,333,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,last:235;lasts:100,15.4638,0.7,True,low_confidence
glyph,glyph,glyph,,glyph,glyph,lemma_group,glyph,,,magic_artifacts_runes,,"a symbol or character used in writing or magic, often in a way that is considered mysterious or arcane",,character;rune;sigil,plain;simple;unadorned,,333,333,2,ItemSparse;JournalEncounterSection,glyph:333,39.8111,0.8,False,
call,call,call,,call,call,lemma_group,calls;called;calling,calls;called;calling,,family_relationships;war_conflict,,summoning or invitation to join,,ally;companion;designated;friend;invokes;named;summons;titled,dismissal;rejection,,331,322,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,calls:193;called:87;calling:51,13.9512,0.7,True,low_confidence
fragment,fragment,fragment,,fragment,fragment,lemma_group,fragment;fragments;fragmented,fragments;fragmented,,ancient_ruins_memory;corruption_defilement_curse;magic_artifacts_runes,,a small part of something that has been broken or separated from the rest,,broken;divided;part;parts;piece;pieces;shards;splintered,intact;unbroken;whole,,329,316,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,fragment:163;fragments:156;fragmented:10,15.0999,0.7,True,low_confidence
enemy,enemy,enemy,,enemy,enemy,lemma_group,enemy,,,war_conflict,,a person or thing that is opposed to another,,adversary;foe;opponent,,,327,315,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,enemy:327,13.793,0.9,False,
own,own,own,,own,own,lemma_group,own,,,family_relationships,,to possess or have something as one's own,,belong;have;possess,,,325,321,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,own:325,13.7869,0.8,False,
work,work,work,,work,work,lemma_group,work;working;works,working;works,,trade_crafting,,an activity involving mental or physical effort,,achievement;active;creation;functioning;job;operating;product;project;task,broken;dysfunctional;inactive;leisure;relax;rest,,325,322,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,work:215;working:65;works:45,13.3753,0.7,True,low_confidence
should,should,should,,should,should,lemma_group,should,,,law_oath_crime,,ought to or is expected to do something,,expected;ought;required,,,315,306,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,should:315,13.7557,0.8,False,
detail,detail,detail,,detail,detail,lemma_group,details;detail,details,,trade_crafting,,small or specific facts about something,,component;element;part,comprehensive;general;overall,,314,313,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,details:291;detail:23,11.6768,0.9,False,
periodically,periodically,periodically,,periodically,periodically,lemma_group,periodically,,,trade_crafting,,at regular intervals or at fixed times,,intervals;regular;times,,,314,312,2,ItemSparse;JournalEncounterSection,periodically:314,9.7526,0.9,False,
enchant,enchant,enchant,,enchant,enchant,lemma_group,enchanted;enchanting;enchant,enchanted;enchanting,,magic_artifacts_runes,,having been given magical powers or qualities,,abilities;magic;magical;mystical;power;something;special;supernatural,banishing;dispelling;mundane;ordinary,,313,309,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,enchanted:145;enchanting:98;enchant:70,42.9836,0.3,True,low_confidence
help,help,help,,help,help,lemma_group,help;helping;helped;helps,helping;helped;helps,,family_relationships;law_oath_crime;trade_crafting;war_conflict,,to assist or support someone,,aid;aided;aids;assist;assisted;assists;support;supported;supports,hindered;hinders;impeded;impedes;obstructed;obstructs,,307,302,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,help:273;helping:14;helped:11;helps:9,13.6131,0.1,True,low_confidence
inside,inside,inside,,inside,inside,lemma_group,inside,,,travel_places,,located or situated within something else,,interior;within,,,307,298,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,inside:307,13.7301,0.9,False,
behind,behind,behind,,behind,behind,lemma_group,behind,,,travel_places,,located or situated at the back of something else,,back;posterior;rear,,,306,303,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,behind:306,13.7268,0.8,False,
bring,bring,bring,,bring,bring,lemma_group,bring;brings;bringing,brings;bringing,,light_holy;trade_crafting,,to lead or guide someone to a place or situation,,carry;carrying;convey;conveying;guide;lead;moving;transport,abandons;leaves;lingering;remaining;staying,,306,301,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,bring:248;brings:32;bringing:26,13.5175,0.7,True,low_confidence
rid,rid,rid,,rid,rid,lemma_group,riding;rid,riding,,travel_places;war_conflict,,the act of sitting on or controlling a horse or other animal,,eliminate;equestrian;get rid;horseback;mounted;remove,keep;retain,,306,306,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,riding:296;rid:10,11.6937,0.8,False,
corrupt,corrupt,corrupt,,corrupt,corrupt,lemma_group,corrupted;corrupting;corrupt;corrupts,corrupted;corrupting;corrupts,,corruption_defilement_curse,,tainted or influenced by evil or dark forces,,bad;decays;defiled;degrades;deteriorates;evil;immoral;ruin;spoil;tainted,conserves;preserves;protects,,303,282,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,corrupted:190;corrupting:46;corrupt:44;corrupts:23,45.2523,0.8,False,
allow,allow,allow,,allow,allow,lemma_group,allows;allowing;allowed,allows;allowing;allowed,,law_oath_crime;light_holy,,gives permission or makes something possible,,authorizing;enables;given;granted;granting;permits;permitted;permitting,denying;forbidden;forbidding;prohibited;prohibiting,,301,301,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,allows:193;allowing:72;allowed:36,13.2679,0.8,False,
afflict,afflict,afflict,,afflict,afflict,lemma_group,afflicted;afflicting,afflicted;afflicting,,corruption_defilement_curse,,"suffering from a disease or injury, typically one that is serious or chronic",,harm;ill;injured;physical;sick;suffering,healing;helping,,295,262,3,ItemSparse;JournalEncounter;JournalEncounterSection,afflicted:276;afflicting:19,41.624,0.8,False,
sew,sew,sew,,sew,sew,lemma_group,sew,,,trade_crafting,,to join or attach two or more things together using thread or yarn,,bake;brew;cook,,,293,293,1,ItemSparse,sew:293,7.6836,0.9,False,
someth,someth,someth,,someth,someth,lemma_group,something,something,,travel_places,,an unknown or unspecified thing,,thing;unknown,,,291,288,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,something:291,13.6768,0.6,True,low_confidence
cannot,cannot,cannot,,cannot,cannot,lemma_group,cannot,,,law_oath_crime,,is unable to do something,,something;unable,,,289,285,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,cannot:289,13.6699,0.8,False,
reduc,reduc,reduc,,reduc,reduc,lemma_group,reducing;reduced,reducing;reduced,,corruption_defilement_curse;trade_crafting,,made smaller or weaker,,diminished;lessened;weakened,enhanced;increased;strengthened,,289,284,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,reducing:185;reduced:104,12.654,0.7,True,low_confidence
affect,affect,affect,,affect,affect,lemma_group,affected;affects;affecting;affect,affected;affects;affecting,,corruption_defilement_curse;emotion_morality;magic_artifacts_runes,,"influenced or changed in some way, especially by a particular event or situation",,affects;disrupted;effect;impact;impacted;impacts;impaired;influence;influences;something,disregard;has no effect;ignore;is irrelevant;unaffected;unaltered;unchanged,,285,274,3,BroadcastText;ItemSparse;JournalEncounterSection,affected:202;affects:50;affecting:17;affect:16,11.3132,0.7,True,low_confidence
challenge,challenge,challenge,,challenge,challenge,lemma_group,challenge;challenges,challenges,,war_conflict,,to issue a call to fight or compete,,compete;fight;obstacles;problems;tasks,ease;simplicity,,284,184,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,challenge:276;challenges:8,13.624,0.1,True,low_confidence
turn,turn,turn,,turn,turn,lemma_group,turn;turns;turned;turning,turns;turned;turning,,corruption_defilement_curse;light_holy;war_conflict,,a change in direction or position,,change;corrupt;course;direction;phase;position;rotation;transform,continuing;immobility;preserve;remain;remaining;stagnation;stay;staying,,282,277,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,turn:138;turns:73;turned:51;turning:20,12.9345,0.7,True,low_confidence
champion,champion,champion,,champion,champion,lemma_group,champion;champions,champions,,war_conflict,,a person who is admired or respected for their achievements or qualities,,admiration;hero;person;respect;winner,,,281,275,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,champion:184;champions:97,15.2204,0.1,True,low_confidence
change,change,change,,change,change,lemma_group,changes,changes,,trade_crafting,,to make or become different,,different;make,,,281,279,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,changes:281,13.6419,0.4,True,low_confidence
orb,orb,orb,,orb,orb,lemma_group,orb;orbs,orbs,,magic_artifacts_runes,,"a spherical object, especially one that is used as a tool or talisman in magic or spiritual practices",,ball;balls;globe;globes;sphere;spheres,flat;flatness;linear;linearity;straightness;two-dimensional,,281,252,3,BroadcastText;ItemSparse;JournalEncounterSection,orb:168;orbs:113,41.1299,0.9,False,
look,look,look,,look,look,lemma_group,looks;looked,looks;looked,,emotion_morality,,to have a certain appearance or expression,,appearance;expression;gaze;stare,,,280,277,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,looks:269;looked:11,13.5984,0.1,True,low_confidence
already,already,already,,already,already,lemma_group,already,,,law_oath_crime,,before the present time or occasion,,present;time,,,277,277,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,already:277,13.6276,0.2,True,low_confidence
protect,protect,protect,,protect,protect,lemma_group,protect;protects;protected,protects;protected,,light_holy;war_conflict,,"to keep someone or something safe from harm, injury, or damage",,defend;guard;harm;shield,damage;harm;injure,,277,273,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,protect:160;protects:60;protected:57,13.0814,0.9,False,
pool,pool,pool,,pool,pool,lemma_group,pools;pool,pools,,nature_druid_emerald,,bodies of water or magical energies,,collection;energy;group;magic;water,deserts;wasteland,,274,240,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,pools:151;pool:123,13.0239,0.6,True,low_confidence
little,little,little,,little,little,lemma_group,little,,,family_relationships,,small or insignificant in size or amount,,insignificant;small,,,273,268,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,little:273,13.6131,0.1,True,low_confidence
anima,anima,anima,,anima,anima,lemma_group,anima,,,shadowlands_soul_afterlife,,a vital energy or essence,,soul;spirit,,,272,217,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,anima:272,45.6095,0.2,True,low_confidence
